YearStart,LocationAbbr,LocationDesc,Class,Topic,Data_Value,Break_Out_Category,Break_Out,Data_Value_TypeID,LocationId
2013,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2536.0,Overall,Overall,Crude,30
2013,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1985.0,Overall,Overall,AgeStdz,30
2013,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2409.0,Overall,Overall,Crude,31
2013,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2072.0,Overall,Overall,AgeStdz,31
2013,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2560.0,Overall,Overall,Crude,32
2013,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2300.0,Overall,Overall,AgeStdz,32
2013,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2302.0,Overall,Overall,Crude,33
2013,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1892.0,Overall,Overall,AgeStdz,33
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2694.0,Overall,Overall,Crude,34
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2323.0,Overall,Overall,AgeStdz,34
2013,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1830.0,Overall,Overall,AgeStdz,35
2013,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2162.0,Overall,Overall,Crude,35
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2859.0,Overall,Overall,Crude,36
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2509.0,Overall,Overall,AgeStdz,36
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2353.0,Overall,Overall,Crude,37
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2065.0,Overall,Overall,AgeStdz,37
2013,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2470.0,Overall,Overall,Crude,38
2013,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2197.0,Overall,Overall,AgeStdz,38
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3008.0,Overall,Overall,Crude,39
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2503.0,Overall,Overall,AgeStdz,39
2013,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3343.0,Overall,Overall,Crude,40
2013,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2947.0,Overall,Overall,AgeStdz,40
2013,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2126.0,Overall,Overall,Crude,41
2013,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1733.0,Overall,Overall,AgeStdz,41
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2515.0,Overall,Overall,AgeStdz,42
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3142.0,Overall,Overall,Crude,42
2013,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2812.0,Overall,Overall,Crude,44
2013,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2373.0,Overall,Overall,AgeStdz,44
2013,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2207.0,Overall,Overall,AgeStdz,45
2013,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2610.0,Overall,Overall,Crude,45
2013,SD,South Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2560.0,Overall,Overall,Crude,46
2013,SD,South Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2127.0,Overall,Overall,AgeStdz,46
2013,TN,Tennessee,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2953.0,Overall,Overall,Crude,47
2013,TN,Tennessee,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2551.0,Overall,Overall,AgeStdz,47
2013,TX,Texas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2066.0,Overall,Overall,Crude,48
2013,TX,Texas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2098.0,Overall,Overall,AgeStdz,48
2013,UT,Utah,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1827.0,Overall,Overall,AgeStdz,49
2013,UT,Utah,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1658.0,Overall,Overall,Crude,49
2013,VT,Vermont,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1897.0,Overall,Overall,AgeStdz,50
2013,VT,Vermont,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2417.0,Overall,Overall,Crude,50
2013,VA,Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2134.0,Overall,Overall,Crude,51
2013,VA,Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1957.0,Overall,Overall,AgeStdz,51
2013,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1747.0,Overall,Overall,AgeStdz,53
2013,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1957.0,Overall,Overall,Crude,53
2013,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3168.0,Overall,Overall,Crude,54
2013,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2435.0,Overall,Overall,AgeStdz,54
2013,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2564.0,Overall,Overall,Crude,55
2013,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2161.0,Overall,Overall,AgeStdz,55
2013,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2109.0,Overall,Overall,Crude,56
2013,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1860.0,Overall,Overall,AgeStdz,56
2013,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2517.0,Overall,Overall,Crude,59
2013,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2217.0,Overall,Overall,AgeStdz,59
2014,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3327.0,Overall,Overall,Crude,1
2014,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2806.0,Overall,Overall,AgeStdz,1
2014,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1506.0,Overall,Overall,AgeStdz,2
2014,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1416.0,Overall,Overall,Crude,2
2014,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1744.0,Overall,Overall,AgeStdz,4
2014,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2113.0,Overall,Overall,Crude,4
2014,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3346.0,Overall,Overall,Crude,5
2014,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2795.0,Overall,Overall,AgeStdz,5
2014,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1869.0,Overall,Overall,AgeStdz,6
2014,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1973.0,Overall,Overall,Crude,6
2014,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1575.0,Overall,Overall,AgeStdz,8
2014,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1680.0,Overall,Overall,Crude,8
2014,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2037.0,Overall,Overall,AgeStdz,9
2014,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2483.0,Overall,Overall,Crude,9
2014,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2111.0,Overall,Overall,AgeStdz,10
2014,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2625.0,Overall,Overall,Crude,10
2014,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2415.0,Overall,Overall,Crude,11
2014,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2725.0,Overall,Overall,AgeStdz,11
2014,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2095.0,Overall,Overall,AgeStdz,12
2014,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2814.0,Overall,Overall,Crude,12
2014,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2251.0,Overall,Overall,Crude,13
2014,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2144.0,Overall,Overall,AgeStdz,13
2014,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1870.0,Overall,Overall,AgeStdz,15
2014,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2280.0,Overall,Overall,Crude,15
2014,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2227.0,Overall,Overall,Crude,16
2014,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1890.0,Overall,Overall,AgeStdz,16
2014,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2527.0,Overall,Overall,Crude,17
2014,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2244.0,Overall,Overall,AgeStdz,17
2014,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2743.0,Overall,Overall,Crude,18
2014,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2375.0,Overall,Overall,AgeStdz,18
2014,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2774.0,Overall,Overall,Crude,19
2014,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2242.0,Overall,Overall,AgeStdz,19
2014,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2507.0,Overall,Overall,Crude,20
2014,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2156.0,Overall,Overall,AgeStdz,20
2014,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2939.0,Overall,Overall,Crude,21
2014,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2516.0,Overall,Overall,AgeStdz,21
2014,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3008.0,Overall,Overall,Crude,22
2014,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2712.0,Overall,Overall,AgeStdz,22
2014,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2590.0,Overall,Overall,Crude,23
2014,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1887.0,Overall,Overall,AgeStdz,23
2014,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2154.0,Overall,Overall,AgeStdz,24
2014,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2410.0,Overall,Overall,Crude,24
2014,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1881.0,Overall,Overall,AgeStdz,25
2014,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2199.0,Overall,Overall,Crude,25
2014,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2629.0,Overall,Overall,AgeStdz,26
2014,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3203.0,Overall,Overall,Crude,26
2014,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1579.0,Overall,Overall,AgeStdz,27
2014,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1834.0,Overall,Overall,Crude,27
2014,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3331.0,Overall,Overall,Crude,28
2014,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2924.0,Overall,Overall,AgeStdz,28
2014,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3071.0,Overall,Overall,Crude,29
2014,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2568.0,Overall,Overall,AgeStdz,29
2014,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2453.0,Overall,Overall,Crude,30
2014,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1887.0,Overall,Overall,AgeStdz,30
2014,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1983.0,Overall,Overall,AgeStdz,31
2014,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2329.0,Overall,Overall,Crude,31
2014,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2351.0,Overall,Overall,AgeStdz,32
2014,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2665.0,Overall,Overall,Crude,32
2014,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2310.0,Overall,Overall,Crude,33
2014,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1850.0,Overall,Overall,AgeStdz,33
2014,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2261.0,Overall,Overall,AgeStdz,34
2014,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2665.0,Overall,Overall,Crude,34
2014,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1786.0,Overall,Overall,AgeStdz,35
2014,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2157.0,Overall,Overall,Crude,35
2014,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2407.0,Overall,Overall,AgeStdz,36
2014,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2788.0,Overall,Overall,Crude,36
2014,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2294.0,Overall,Overall,Crude,37
2014,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1977.0,Overall,Overall,AgeStdz,37
2014,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2421.0,Overall,Overall,Crude,38
2014,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2163.0,Overall,Overall,AgeStdz,38
2014,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3009.0,Overall,Overall,Crude,39
2014,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2466.0,Overall,Overall,AgeStdz,39
2014,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3372.0,Overall,Overall,Crude,40
2014,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2936.0,Overall,Overall,AgeStdz,40
2014,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2098.0,Overall,Overall,Crude,41
2014,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1678.0,Overall,Overall,AgeStdz,41
2014,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3105.0,Overall,Overall,Crude,42
2014,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2447.0,Overall,Overall,AgeStdz,42
2014,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2770.0,Overall,Overall,Crude,44
2014,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2304.0,Overall,Overall,AgeStdz,44
2014,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2208.0,Overall,Overall,AgeStdz,45
2014,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2657.0,Overall,Overall,Crude,45
2014,SD,South Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2662.0,Overall,Overall,Crude,46
2014,SD,South Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2181.0,Overall,Overall,AgeStdz,46
2014,TN,Tennessee,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3010.0,Overall,Overall,Crude,47
2014,TN,Tennessee,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2572.0,Overall,Overall,AgeStdz,47
2014,TX,Texas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2088.0,Overall,Overall,Crude,48
2014,TX,Texas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2093.0,Overall,Overall,AgeStdz,48
2014,UT,Utah,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1817.0,Overall,Overall,AgeStdz,49
2014,UT,Utah,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1682.0,Overall,Overall,Crude,49
2014,VT,Vermont,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2596.0,Overall,Overall,Crude,50
2014,VT,Vermont,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2005.0,Overall,Overall,AgeStdz,50
2014,VA,Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2147.0,Overall,Overall,Crude,51
2014,VA,Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1935.0,Overall,Overall,AgeStdz,51
2014,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1722.0,Overall,Overall,AgeStdz,53
2014,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1961.0,Overall,Overall,Crude,53
2014,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2423.0,Overall,Overall,AgeStdz,54
2014,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3191.0,Overall,Overall,Crude,54
2014,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2521.0,Overall,Overall,Crude,55
2014,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2086.0,Overall,Overall,AgeStdz,55
2014,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2328.0,Overall,Overall,Crude,56
2014,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2014.0,Overall,Overall,AgeStdz,56
2014,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2174.0,Overall,Overall,AgeStdz,59
2014,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2506.0,Overall,Overall,Crude,59
2015,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3455.0,Overall,Overall,Crude,1
2015,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2875.0,Overall,Overall,AgeStdz,1
2015,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1584.0,Overall,Overall,AgeStdz,2
2015,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1527.0,Overall,Overall,Crude,2
2015,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1787.0,Overall,Overall,AgeStdz,4
2015,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2199.0,Overall,Overall,Crude,4
2015,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3489.0,Overall,Overall,Crude,5
2015,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2869.0,Overall,Overall,AgeStdz,5
2015,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1910.0,Overall,Overall,AgeStdz,6
2015,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2055.0,Overall,Overall,Crude,6
2015,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1542.0,Overall,Overall,AgeStdz,8
2015,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1668.0,Overall,Overall,Crude,8
2015,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2054.0,Overall,Overall,AgeStdz,9
2015,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2547.0,Overall,Overall,Crude,9
2015,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2627.0,Overall,Overall,Crude,10
2015,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2064.0,Overall,Overall,AgeStdz,10
2015,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2176.0,Overall,Overall,Crude,11
2015,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2437.0,Overall,Overall,AgeStdz,11
2015,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2076.0,Overall,Overall,AgeStdz,12
2015,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2817.0,Overall,Overall,Crude,12
2015,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2306.0,Overall,Overall,Crude,13
2015,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2158.0,Overall,Overall,AgeStdz,13
2015,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1867.0,Overall,Overall,AgeStdz,15
2015,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2330.0,Overall,Overall,Crude,15
2015,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1922.0,Overall,Overall,AgeStdz,16
2015,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2318.0,Overall,Overall,Crude,16
2015,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2588.0,Overall,Overall,Crude,17
2015,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2254.0,Overall,Overall,AgeStdz,17
2015,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2769.0,Overall,Overall,Crude,18
2015,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2358.0,Overall,Overall,AgeStdz,18
2015,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2845.0,Overall,Overall,Crude,19
2015,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2266.0,Overall,Overall,AgeStdz,19
2015,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2566.0,Overall,Overall,Crude,20
2015,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2174.0,Overall,Overall,AgeStdz,20
2015,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2948.0,Overall,Overall,Crude,21
2015,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2489.0,Overall,Overall,AgeStdz,21
2015,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2997.0,Overall,Overall,Crude,22
2015,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2655.0,Overall,Overall,AgeStdz,22
2015,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2803.0,Overall,Overall,Crude,23
2015,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2020.0,Overall,Overall,AgeStdz,23
2015,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2170.0,Overall,Overall,AgeStdz,24
2015,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2469.0,Overall,Overall,Crude,24
2015,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2240.0,Overall,Overall,Crude,25
2015,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1885.0,Overall,Overall,AgeStdz,25
2015,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3207.0,Overall,Overall,Crude,26
2015,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2587.0,Overall,Overall,AgeStdz,26
2015,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1574.0,Overall,Overall,AgeStdz,27
2015,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1866.0,Overall,Overall,Crude,27
2015,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3515.0,Overall,Overall,Crude,28
2015,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3027.0,Overall,Overall,AgeStdz,28
2015,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3157.0,Overall,Overall,Crude,29
2015,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2596.0,Overall,Overall,AgeStdz,29
2015,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2614.0,Overall,Overall,Crude,30
2015,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1985.0,Overall,Overall,AgeStdz,30
2015,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2119.0,Overall,Overall,AgeStdz,31
2015,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2524.0,Overall,Overall,Crude,31
2015,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2405.0,Overall,Overall,AgeStdz,32
2015,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2771.0,Overall,Overall,Crude,32
2015,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2393.0,Overall,Overall,Crude,33
2015,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1876.0,Overall,Overall,AgeStdz,33
2015,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2704.0,Overall,Overall,Crude,34
2015,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2253.0,Overall,Overall,AgeStdz,34
2015,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1784.0,Overall,Overall,AgeStdz,35
2015,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2204.0,Overall,Overall,Crude,35
2015,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2433.0,Overall,Overall,AgeStdz,36
2015,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2869.0,Overall,Overall,Crude,36
2015,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2380.0,Overall,Overall,Crude,37
2015,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2016.0,Overall,Overall,AgeStdz,37
2015,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2268.0,Overall,Overall,Crude,38
2015,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2012.0,Overall,Overall,AgeStdz,38
2015,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3119.0,Overall,Overall,Crude,39
2015,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2519.0,Overall,Overall,AgeStdz,39
