YearStart,LocationAbbr,LocationDesc,Class,Topic,Data_Value,Break_Out_Category,Break_Out,Data_Value_TypeID,LocationId
2012,VA,Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3036.0,Age,35,Crude,51
2012,VA,Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.8429,Age,75,Crude,51
2012,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),105.0,Age,25-44,Crude,53
2012,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),913.0,Age,45-64,Crude,53
2012,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9345.0,Age,65,Crude,53
2012,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2806.0,Age,35,Crude,53
2012,WA,Washington,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.79,Age,75,Crude,53
2012,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),276.0,Age,25-44,Crude,54
2012,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1648.0,Age,45-64,Crude,54
2012,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2565,Age,65,Crude,54
2012,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4528.0,Age,35,Crude,54
2012,WV,West Virginia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.2672,Age,75,Crude,54
2012,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),148.0,Age,25-44,Crude,55
2012,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1096.0,Age,45-64,Crude,55
2012,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.1347,Age,65,Crude,55
2012,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3603.0,Age,35,Crude,55
2012,WI,Wisconsin,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.0264,Age,75,Crude,55
2012,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1157.0,Age,45-64,Crude,56
2012,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0579,Age,65,Crude,56
2012,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3308.0,Age,35,Crude,56
2012,WY,Wyoming,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.8777,Age,75,Crude,56
2012,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),26.0,Age,18-24,Crude,59
2012,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),166.0,Age,25-44,Crude,59
2012,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1286.0,Age,45-64,Crude,59
2012,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.1078,Age,65,Crude,59
2012,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3573.0,Age,35,Crude,59
2012,US,United States,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.01,Age,75,Crude,59
2013,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),62.0,Age,18-24,Crude,1
2013,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),358.0,Age,25-44,Crude,1
2013,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2159.0,Age,45-64,Crude,1
2013,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.279,Age,65,Crude,1
2013,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4711.0,Age,35,Crude,1
2013,AL,Alabama,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.2524,Age,75,Crude,1
2013,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),203.0,Age,25-44,Crude,2
2013,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1117.0,Age,45-64,Crude,2
2013,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),6659.0,Age,65,Crude,2
2013,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1947.0,Age,35,Crude,2
2013,AK,Alaska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.403,Age,75,Crude,2
2013,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),126.0,Age,25-44,Crude,4
2013,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1094.0,Age,45-64,Crude,4
2013,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),8626.0,Age,65,Crude,4
2013,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3086.0,Age,35,Crude,4
2013,AZ,Arizona,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.607,Age,75,Crude,4
2013,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),307.0,Age,25-44,Crude,5
2013,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2026.0,Age,45-64,Crude,5
2013,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2332,Age,65,Crude,5
2013,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4632.0,Age,35,Crude,5
2013,AR,Arkansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.182,Age,75,Crude,5
2013,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),19.0,Age,18-24,Crude,6
2013,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),107.0,Age,25-44,Crude,6
2013,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1000.0,Age,45-64,Crude,6
2013,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0365,Age,65,Crude,6
2013,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3069.0,Age,35,Crude,6
2013,CA,California,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.939,Age,75,Crude,6
2013,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),109.0,Age,25-44,Crude,8
2013,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),849.0,Age,45-64,Crude,8
2013,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),7924.0,Age,65,Crude,8
2013,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2331.0,Age,35,Crude,8
2013,CO,Colorado,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.5499,Age,75,Crude,8
2013,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),146.0,Age,25-44,Crude,9
2013,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),903.0,Age,45-64,Crude,9
2013,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0921,Age,65,Crude,9
2013,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3466.0,Age,35,Crude,9
2013,CT,Connecticut,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.0019,Age,75,Crude,9
2013,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),191.0,Age,25-44,Crude,10
2013,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1437.0,Age,45-64,Crude,10
2013,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9830.0,Age,65,Crude,10
2013,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3625.0,Age,35,Crude,10
2013,DE,Delaware,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.8873,Age,75,Crude,10
2013,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),171.0,Age,25-44,Crude,11
2013,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1990.0,Age,45-64,Crude,11
2013,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.3442,Age,65,Crude,11
2013,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4286.0,Age,35,Crude,11
2013,DC,"Washington, DC",Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.2684,Age,75,Crude,11
2013,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),26.0,Age,18-24,Crude,12
2013,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),154.0,Age,25-44,Crude,12
2013,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1218.0,Age,45-64,Crude,12
2013,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9746.0,Age,65,Crude,12
2013,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3757.0,Age,35,Crude,12
2013,FL,Florida,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.748,Age,75,Crude,12
2013,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),32.0,Age,18-24,Crude,13
2013,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),206.0,Age,25-44,Crude,13
2013,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1597.0,Age,45-64,Crude,13
2013,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9921.0,Age,65,Crude,13
2013,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3194.0,Age,35,Crude,13
2013,GA,Georgia,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.8559,Age,75,Crude,13
2013,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),169.0,Age,25-44,Crude,15
2013,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1215.0,Age,45-64,Crude,15
2013,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9059.0,Age,65,Crude,15
2013,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3257.0,Age,35,Crude,15
2013,HI,Hawaii,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.5727,Age,75,Crude,15
2013,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),125.0,Age,25-44,Crude,16
2013,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1029.0,Age,45-64,Crude,16
2013,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9146.0,Age,65,Crude,16
2013,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3035.0,Age,35,Crude,16
2013,ID,Idaho,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.767,Age,75,Crude,16
2013,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),20.0,Age,18-24,Crude,17
2013,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),156.0,Age,25-44,Crude,17
2013,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1348.0,Age,45-64,Crude,17
2013,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.1233,Age,65,Crude,17
2013,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3612.0,Age,35,Crude,17
2013,IL,Illinois,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.0258,Age,75,Crude,17
2013,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),195.0,Age,25-44,Crude,18
2013,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1465.0,Age,45-64,Crude,18
2013,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.1889,Age,65,Crude,18
2013,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3935.0,Age,35,Crude,18
2013,IN,Indiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.1571,Age,75,Crude,18
2013,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),146.0,Age,25-44,Crude,19
2013,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1290.0,Age,45-64,Crude,19
2013,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.215,Age,65,Crude,19
2013,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4202.0,Age,35,Crude,19
2013,IA,Iowa,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.1071,Age,75,Crude,19
2013,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),147.0,Age,25-44,Crude,20
2013,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1166.0,Age,45-64,Crude,20
2013,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0845,Age,65,Crude,20
2013,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3584.0,Age,35,Crude,20
2013,KS,Kansas,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.9316,Age,75,Crude,20
2013,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),261.0,Age,25-44,Crude,21
2013,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1858.0,Age,45-64,Crude,21
2013,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.1733,Age,65,Crude,21
2013,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4136.0,Age,35,Crude,21
2013,KY,Kentucky,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.0958,Age,75,Crude,21
2013,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),49.0,Age,18-24,Crude,22
2013,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),259.0,Age,25-44,Crude,22
2013,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2019.0,Age,45-64,Crude,22
2013,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2293,Age,65,Crude,22
2013,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4301.0,Age,35,Crude,22
2013,LA,Louisiana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.1653,Age,75,Crude,22
2013,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),166.0,Age,25-44,Crude,23
2013,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),967.0,Age,45-64,Crude,23
2013,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0039,Age,65,Crude,23
2013,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3483.0,Age,35,Crude,23
2013,ME,Maine,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.8987,Age,75,Crude,23
2013,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),195.0,Age,25-44,Crude,24
2013,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1336.0,Age,45-64,Crude,24
2013,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0979,Age,65,Crude,24
2013,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3469.0,Age,35,Crude,24
2013,MD,Maryland,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.0458,Age,75,Crude,24
2013,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),92.0,Age,25-44,Crude,25
2013,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),852.0,Age,45-64,Crude,25
2013,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0361,Age,65,Crude,25
2013,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3239.0,Age,35,Crude,25
2013,MA,Massachusetts,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.9119,Age,75,Crude,25
2013,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),30.0,Age,18-24,Crude,26
2013,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),216.0,Age,25-44,Crude,26
2013,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1558.0,Age,45-64,Crude,26
2013,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.295,Age,65,Crude,26
2013,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4394.0,Age,35,Crude,26
2013,MI,Michigan,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.3716,Age,75,Crude,26
2013,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),111.0,Age,25-44,Crude,27
2013,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),767.0,Age,45-64,Crude,27
2013,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),8514.0,Age,65,Crude,27
2013,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2654.0,Age,35,Crude,27
2013,MN,Minnesota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.599,Age,75,Crude,27
2013,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),348.0,Age,25-44,Crude,28
2013,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2298.0,Age,45-64,Crude,28
2013,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.3634,Age,65,Crude,28
2013,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4912.0,Age,35,Crude,28
2013,MS,Mississippi,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.3842,Age,75,Crude,28
2013,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),239.0,Age,25-44,Crude,29
2013,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1664.0,Age,45-64,Crude,29
2013,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2132,Age,65,Crude,29
2013,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4301.0,Age,35,Crude,29
2013,MO,Missouri,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.1755,Age,75,Crude,29
2013,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),99.0,Age,25-44,Crude,30
2013,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1181.0,Age,45-64,Crude,30
2013,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.005,Age,65,Crude,30
2013,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3555.0,Age,35,Crude,30
2013,MT,Montana,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.8389,Age,75,Crude,30
2013,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),105.0,Age,25-44,Crude,31
2013,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),924.0,Age,45-64,Crude,31
2013,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0941,Age,65,Crude,31
2013,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3494.0,Age,35,Crude,31
2013,NE,Nebraska,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.9937,Age,75,Crude,31
2013,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),190.0,Age,25-44,Crude,32
2013,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1767.0,Age,45-64,Crude,32
2013,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.0552,Age,65,Crude,32
2013,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3663.0,Age,35,Crude,32
2013,NV,Nevada,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.966,Age,75,Crude,32
2013,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),105.0,Age,25-44,Crude,33
2013,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),936.0,Age,45-64,Crude,33
2013,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9875.0,Age,65,Crude,33
2013,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3124.0,Age,35,Crude,33
2013,NH,New Hampshire,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.8857,Age,75,Crude,33
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),27.0,Age,18-24,Crude,34
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),134.0,Age,25-44,Crude,34
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1011.0,Age,45-64,Crude,34
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2137,Age,65,Crude,34
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3721.0,Age,35,Crude,34
2013,NJ,New Jersey,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.2429,Age,75,Crude,34
2013,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),164.0,Age,25-44,Crude,35
2013,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1147.0,Age,45-64,Crude,35
2013,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),8878.0,Age,65,Crude,35
2013,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3108.0,Age,35,Crude,35
2013,NM,New Mexico,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.6706,Age,75,Crude,35
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),27.0,Age,18-24,Crude,36
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),130.0,Age,25-44,Crude,36
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1123.0,Age,45-64,Crude,36
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.3125,Age,65,Crude,36
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4125.0,Age,35,Crude,36
2013,NY,New York,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.4049,Age,75,Crude,36
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),30.0,Age,18-24,Crude,37
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),196.0,Age,25-44,Crude,37
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1428.0,Age,45-64,Crude,37
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9670.0,Age,65,Crude,37
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3333.0,Age,35,Crude,37
2013,NC,North Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.7733,Age,75,Crude,37
2013,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),114.0,Age,25-44,Crude,38
2013,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1056.0,Age,45-64,Crude,38
2013,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.1373,Age,65,Crude,38
2013,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3771.0,Age,35,Crude,38
2013,ND,North Dakota,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.9444,Age,75,Crude,38
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),21.0,Age,18-24,Crude,39
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),210.0,Age,25-44,Crude,39
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1502.0,Age,45-64,Crude,39
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2238,Age,65,Crude,39
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4202.0,Age,35,Crude,39
2013,OH,Ohio,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.1823,Age,75,Crude,39
2013,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),269.0,Age,25-44,Crude,40
2013,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2238.0,Age,45-64,Crude,40
2013,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.3269,Age,65,Crude,40
2013,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4871.0,Age,35,Crude,40
2013,OK,Oklahoma,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.3318,Age,75,Crude,40
2013,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),84.0,Age,25-44,Crude,41
2013,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),830.0,Age,45-64,Crude,41
2013,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9215.0,Age,65,Crude,41
2013,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2999.0,Age,35,Crude,41
2013,OR,Oregon,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.7867,Age,75,Crude,41
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),29.0,Age,18-24,Crude,42
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),165.0,Age,25-44,Crude,42
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1262.0,Age,45-64,Crude,42
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2715,Age,65,Crude,42
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4373.0,Age,35,Crude,42
2013,PA,Pennsylvania,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.2631,Age,75,Crude,42
2013,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),122.0,Age,25-44,Crude,44
2013,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1040.0,Age,45-64,Crude,44
2013,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1.2421,Age,65,Crude,44
2013,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),4031.0,Age,35,Crude,44
2013,RI,Rhode Island,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),2.2651,Age,75,Crude,44
2013,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),47.0,Age,18-24,Crude,45
2013,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),283.0,Age,25-44,Crude,45
2013,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),1758.0,Age,45-64,Crude,45
2013,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),9665.0,Age,65,Crude,45
2013,SC,South Carolina,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),3676.0,Age,35,Crude,45
